Incident Type,Region of Incident,Incident Year,Month,Number of Dead,Total Number of Dead and Missing,Number of Males,Region of Origin,Cause of Death,Country of Incident,Migration Route,Location of Incident,Coordinates,Source Quality,Country of Origin Code,labor_force,gdp,literacy,gini,health,political,corruption,migration,electicity,cpi,death,survival_rate,male_to_total_dead_ratio,total_incidents,total_deaths,total_dead_and_missing,year,month,day,dayofweek
Split Incident,Mediterranean,2022,July,2.0,2,5.0,Northern Africa,Drowning,Libya,Central Mediterranean,"Unspecified location north of Sabratah, Libya","32.9098559, 12.440782",4,LBY,2326941.0,2326941.0,45.3300018310547,29.6,161.8648955475813,-2.19796347618103,-1.5259792804718,-2000.0,70.2104797363281,17.0,12258.360598867994,0.0,0.625,1280,2275.0,2924,2022,1,1,5
Split Incident,Mediterranean,2022,July,1.0,1,1.0,Western Asia,Drowning,Libya,Central Mediterranean,"Unspecified location north of Sabratah, Libya","32.9098559, 12.440782",4,LBY,2326941.0,2326941.0,45.3300018310547,29.6,161.8648955475813,-2.19796347618103,-1.5259792804718,-2000.0,70.2104797363281,17.0,12258.360598867994,0.0,1.0,1280,2275.0,2924,2022,1,1,5
Incident,Mediterranean,2014,August,18.0,26,26.0,Unknown,Drowning,Italy,Central Mediterranean,Central Med off the coast of Italy,"35.2823, 15.8752",4,MLI,6436912.0,6436912.0,45.3300018310547,29.6,36.67969894,-1.71398878097534,-0.750901997089386,-50149.0,34.2232627868652,32.0,280.0,0.3076923076923077,1.0,212,1071.0,2777,2014,1,1,2
Incident,Mediterranean,2015,February,29.0,29,29.0,Western Africa,"Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,Central Mediterranean,Lampedusa,"34.3797, 12.8101",4,MLI,6630544.0,6630544.0,33.0688896179199,29.6,29.7465477,-1.6827712059021,-0.704286694526672,-48947.0,37.6,35.0,196.0,0.0,1.0,252,8929.0,12202,2015,1,1,3
Incident,Mediterranean,2015,April,750.0,1022,29.0,Mixed,Drowning,Libya,Central Mediterranean,"120 miles south of Lampedusa, 110 kilometers north of Libya (almost 70 miles)","35.03, 14.6777",5,MLI,6630544.0,6630544.0,33.0688896179199,29.6,29.7465477,-1.6827712059021,-0.704286694526672,-48947.0,37.6,35.0,196.0,0.26614481409001955,1.0,252,8929.0,12202,2015,1,1,3
Incident,Mediterranean,2015,May,5.0,46,46.0,Western Africa (P),Mixed or unknown,"Italy, Malta",Central Mediterranean,Between Libya and Italy/Malta. Rescued by Maltese ship,"36.3916205, 14.349837",4,MLI,6630544.0,6630544.0,33.0688896179199,29.6,29.7465477,-1.6827712059021,-0.704286694526672,-48947.0,37.6,35.0,196.0,0.8913043478260869,1.0,252,8929.0,12202,2015,1,1,3
Split Incident,Northern Africa,2015,June,1.0,1,46.0,Middle Africa,"Harsh environmental conditions / lack of adequate shelter, food, water","Niger, Algeria, Niger",Sahara Desert crossing,"Between Arlit in Niger and Algeria. 67 and 70 km Northeast of Assamaka, Niger.","19.3877305, 5.714762",4,MLI,6630544.0,6630544.0,33.0688896179199,29.6,29.7465477,-1.6827712059021,-0.704286694526672,-48947.0,37.6,35.0,196.0,0.0,1.0,252,8929.0,12202,2015,1,1,3
Split Incident,Northern Africa,2015,June,15.0,15,15.0,Western Africa,"Harsh environmental conditions / lack of adequate shelter, food, water","Niger, Algeria, Niger",Sahara Desert crossing,"Between Arlit in Niger and Algeria. 67 and 70 km Northeast of Assamaka, Niger.","19.3877305, 5.714762",4,MLI,6630544.0,6630544.0,33.0688896179199,29.6,29.7465477,-1.6827712059021,-0.704286694526672,-48947.0,37.6,35.0,196.0,0.0,1.0,252,8929.0,12202,2015,1,1,3
Incident,Western Africa,2015,November,4.0,4,15.0,Sub-Saharan Africa (P),Violence,Mali,Sahara Desert crossing,"On the road to Kidal, northeastern Mali","36.1734, -2.62573",1,MLI,6630544.0,6630544.0,33.0688896179199,29.6,29.7465477,-1.6827712059021,-0.704286694526672,-48947.0,37.6,35.0,196.0,0.0,1.0,252,8929.0,12202,2015,1,1,3
Incident,Mediterranean,2016,April,2.0,20,15.0,Sub-Saharan Africa,Drowning,Libya,Central Mediterranean,Off the coast of Libya,"33.4165331, 16.2301914",3,MLI,6779839.0,6779839.0,33.0688896179199,29.6,28.3053112,-1.61284875869751,-0.67736828327179,-30294.0,38.7969284057617,32.0,147.0,0.9,1.0,323,2573.0,7910,2016,1,1,4
Incident,Europe,2016,July,1.0,1,1.0,Western Africa,Vehicle accident / death linked to hazardous transport,Unknown,English Channel to the UK,Highway leading to Calais Port,"50.972636, 1.8907415",4,MLI,6779839.0,6779839.0,33.0688896179199,29.6,28.3053112,-1.61284875869751,-0.67736828327179,-30294.0,38.7969284057617,32.0,147.0,0.0,1.0,323,2573.0,7910,2016,1,1,4
Incident,Mediterranean,2016,October,97.0,97,92.0,Western Africa,Drowning,Libya,Central Mediterranean,"26 miles east of Tripoli, Libya","32.955844, 13.2279444",5,MLI,6779839.0,6779839.0,33.0688896179199,29.6,28.3053112,-1.61284875869751,-0.67736828327179,-30294.0,38.7969284057617,32.0,147.0,0.0,0.9484536082474226,323,2573.0,7910,2016,1,1,4
Incident,Mediterranean,2017,February,1.0,9,92.0,Western Africa,Drowning,Morocco,Western Mediterranean,"Gibraltar Strait, near Tangier, Morocco","35.85457182, -5.79767559",5,MLI,6940330.0,6940330.0,33.0688896179199,29.6,29.23488998,-1.90349066257477,-0.666013300418854,-33995.0,34.78,31.0,517.0,0.8888888888888888,0.9484536082474226,378,977.0,1378,2017,1,1,6
Incident,Europe,2017,February,1.0,1,1.0,Western Africa,Vehicle accident / death linked to hazardous transport,Switzerland,Western Mediterranean,"Near train station at Balerna, Switzerland","45.8430697, 9.0001803",3,MLI,6940330.0,6940330.0,33.0688896179199,29.6,29.23488998,-1.90349066257477,-0.666013300418854,-33995.0,34.78,31.0,517.0,0.0,1.0,378,977.0,1378,2017,1,1,6
Incident,Europe,2017,May,1.0,1,1.0,Western Africa,Vehicle accident / death linked to hazardous transport,France,Italy to France,"Found dead on train at Cannes La Bocca station, France","43.5488264, 6.98589793",1,MLI,6940330.0,6940330.0,33.0688896179199,29.6,29.23488998,-1.90349066257477,-0.666013300418854,-33995.0,34.78,31.0,517.0,0.0,1.0,378,977.0,1378,2017,1,1,6
Incident,Mediterranean,2017,July,3.0,3,1.0,Western Africa,Drowning,Morocco,Western Mediterranean,"Off the coast of Al-Hoceima, Morocco","35.2873046, -3.8708433",4,MLI,6940330.0,6940330.0,33.0688896179199,29.6,29.23488998,-1.90349066257477,-0.666013300418854,-33995.0,34.78,31.0,517.0,0.0,1.0,378,977.0,1378,2017,1,1,6
Incident,Mediterranean,2018,January,8.0,64,2.0,Sub-Saharan Africa,Mixed or unknown,Libya,Central Mediterranean,Unspecified location off the coast of Libya,"34.0783805, 13.2682426",4,MLI,7086488.0,7086488.0,35.4737701416016,36.0,31.96352005,-2.08446145057678,-0.711567580699921,-40761.0,50.9,32.0,1267.0,0.875,0.03125,331,1022.0,1583,2018,1,1,0
Incident,Mediterranean,2018,February,21.0,47,31.0,Western Africa,Drowning,Spain,Western Mediterranean,"Near Cabo Tres Forcas, 4 miles off the coast of Melilla, Spain","35.5831866, -2.795275",3,MLI,7086488.0,7086488.0,35.4737701416016,36.0,31.96352005,-2.08446145057678,-0.711567580699921,-40761.0,50.9,32.0,1267.0,0.5531914893617021,0.6595744680851063,331,1022.0,1583,2018,1,1,0
Split Incident,Mediterranean,2018,June,1.0,1,4.0,Sub-Saharan Africa,Drowning,Spain,Western Mediterranean,"Off the coast of Melilla, Spain","35.50720421, -2.740343394",5,MLI,7086488.0,7086488.0,35.4737701416016,36.0,31.96352005,-2.08446145057678,-0.711567580699921,-40761.0,50.9,32.0,1267.0,0.0,4.0,331,1022.0,1583,2018,1,1,0
Split Incident,Mediterranean,2018,June,3.0,3,4.0,Western Africa,Drowning,Spain,Western Mediterranean,"Off the coast of Melilla, Spain","35.50720421, -2.740343394",5,MLI,7086488.0,7086488.0,35.4737701416016,36.0,31.96352005,-2.08446145057678,-0.711567580699921,-40761.0,50.9,32.0,1267.0,0.0,4.0,331,1022.0,1583,2018,1,1,0
Incident,Northern Africa,2018,August,2.0,2,2.0,Western Africa,Vehicle accident / death linked to hazardous transport,Morocco,Western Mediterranean,"Road near Kenitra, Morocco","34.50113642, -6.48052661",4,MLI,7086488.0,7086488.0,35.4737701416016,36.0,31.96352005,-2.08446145057678,-0.711567580699921,-40761.0,50.9,32.0,1267.0,0.0,1.0,331,1022.0,1583,2018,1,1,0
Split Incident,Mediterranean,2018,September,9.0,0,2.0,Sub-Saharan Africa (P),Drowning,Algeria,Western Mediterranean,"8 bodies recovered in Plage de Bider, Marsa Ben M’hidi, and 1 body in Ghazaouet, Tlemcen, Algeria","35.105207, -2.185704",3,MLI,7086488.0,7086488.0,35.4737701416016,36.0,31.96352005,-2.08446145057678,-0.711567580699921,-40761.0,50.9,32.0,1267.0,,1.0,331,1022.0,1583,2018,1,1,0
Split Incident,Mediterranean,2018,September,4.0,0,2.0,Sub-Saharan Africa (P),Drowning,"Morocco, Algeria",Western Mediterranean,"Bodies recovered in Plage de Saïdia, Morocco, near Marsa Ben M’hidi, Tlemcen, Algeria","35.105207, -2.185704",1,MLI,7086488.0,7086488.0,35.4737701416016,36.0,31.96352005,-2.08446145057678,-0.711567580699921,-40761.0,50.9,32.0,1267.0,,1.0,331,1022.0,1583,2018,1,1,0
Split Incident,Northern Africa,2019,April,2.0,2,2.0,Sub-Saharan Africa (P),Vehicle accident / death linked to hazardous transport,Morocco,Western Mediterranean,"Laatamna, Berkane, Morocco, on secondary road between Saidia and Nador","35.021851457, -2.230722467",4,MLI,7234270.0,7234270.0,35.4737701416016,36.0,32.61206436,-2.21420574188232,-0.705255508422852,-44428.0,47.8547897338867,29.0,1157.0,0.0,1.0,372,966.0,1457,2019,1,1,1
Split Incident,Northern Africa,2019,April,19.0,19,2.0,Western Africa,Vehicle accident / death linked to hazardous transport,Morocco,Western Mediterranean,"Laatamna, Berkane, Morocco, on secondary road between Saidia and Nador","35.021851457, -2.230722467",4,MLI,7234270.0,7234270.0,35.4737701416016,36.0,32.61206436,-2.21420574188232,-0.705255508422852,-44428.0,47.8547897338867,29.0,1157.0,0.0,1.0,372,966.0,1457,2019,1,1,1
Incident,Western Africa,2020,March,1.0,1,1.0,Western Africa,Sickness / lack of access to adequate healthcare,Niger,Sahara Desert crossing,"Agadez, Niger","16.9741689, 7.986535",4,MLI,7330108.0,7330108.0,30.7614097595215,36.0,35.45159149,-2.14628767967224,-0.80155736207962,-14978.0,50.6440658569336,30.0,1473.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Western Africa,2020,June,1.0,1,1.0,Western Africa,Sickness / lack of access to adequate healthcare,Niger,Sahara Desert crossing,"Niamey, Niger","13.5115963, 2.1253854",4,MLI,7330108.0,7330108.0,30.7614097595215,36.0,35.45159149,-2.14628767967224,-0.80155736207962,-14978.0,50.6440658569336,30.0,1473.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Split Incident,Mediterranean,2020,October,1.0,7,7.0,Northern Africa,Drowning,"Libya, Libya",Central Mediterranean,"Unspecified location off the coast of Libya - Embarkation on 24.10 at 19:00 from Qarqarsh, Libya","33.04783997, 13.17714765",4,MLI,7330108.0,7330108.0,30.7614097595215,36.0,35.45159149,-2.14628767967224,-0.80155736207962,-14978.0,50.6440658569336,30.0,1473.0,0.8571428571428571,1.0,641,1374.0,2012,2020,1,1,2
Split Incident,Mediterranean,2020,October,2.0,7,2.0,Western Africa,Drowning,"Libya, Libya",Central Mediterranean,"Unspecified location off the coast of Libya - Embarkation on 24.10 at 19:00 from Qarqarsh, Libya","33.04783997, 13.17714765",4,MLI,7330108.0,7330108.0,30.7614097595215,36.0,35.45159149,-2.14628767967224,-0.80155736207962,-14978.0,50.6440658569336,30.0,1473.0,0.7142857142857143,0.2857142857142857,641,1374.0,2012,2020,1,1,2
Split Incident,Northern Africa,2020,December,2.0,3,3.0,Western Africa,"Harsh environmental conditions / lack of adequate shelter, food, water","Morocco, Algeria, Morocco",Sahara Desert crossing,"At the land border between Morocco and Algeria en route to Oujda, Morocco","34.76504688, -1.77019767",1,MLI,7330108.0,7330108.0,30.7614097595215,36.0,35.45159149,-2.14628767967224,-0.80155736207962,-14978.0,50.6440658569336,30.0,1473.0,0.3333333333333333,1.0,641,1374.0,2012,2020,1,1,2
Incident,Western Africa,2020,December,4.0,32,3.0,Western Africa,Drowning,Mauritania,Western Africa / Atlantic route to the Canary Islands,"Off the coast of Nouakchott, Mauritania - Departure on 07.12","18.10005747, -16.72359801",4,MLI,7330108.0,7330108.0,30.7614097595215,36.0,35.45159149,-2.14628767967224,-0.80155736207962,-14978.0,50.6440658569336,30.0,1473.0,0.875,1.0,641,1374.0,2012,2020,1,1,2
Incident,Northern Africa,2021,March,1.0,1,3.0,Western Africa,"Harsh environmental conditions / lack of adequate shelter, food, water",Spain,Western Africa / Atlantic route to the Canary Islands,"Hospital Universitario Materno Infantil in Las Palmas, Gran Canaria, Spain","28.0811553, -15.4167175",5,MLI,7607191.0,7607191.0,30.7614097595215,35.7,31.96352005,-2.33280539512634,-0.888018608093262,-22236.0,53.3801879882813,29.0,1266.0,0.0,1.0,1076,2038.0,3071,2021,1,1,4
Split Incident,Northern Africa,2021,August,1.0,1,3.0,Western Africa,"Harsh environmental conditions / lack of adequate shelter, food, water","Spain, Western Sahara",Western Africa / Atlantic route to the Canary Islands,"Boat found 500km southwest of El Hierro, Canary Islands, Spain - 55 people had departed from Dakhla, Western Sahara 12 days earlier. 24 lost their lives during the journey, their remains were thrown overboard. The boat was found with 26 survivors and the remains of four people (a man, two women and a girl) inside. Another woman, who was pregnant, died upon arriving to Port of Arguineguín.","23.353795, -19.689307",5,MLI,7607191.0,7607191.0,30.7614097595215,35.7,31.96352005,-2.33280539512634,-0.888018608093262,-22236.0,53.3801879882813,29.0,1266.0,0.0,1.0,1076,2038.0,3071,2021,1,1,4
Split Incident,Northern Africa,2021,August,4.0,4,3.0,Western Africa,"Harsh environmental conditions / lack of adequate shelter, food, water","Spain, Western Sahara",Western Africa / Atlantic route to the Canary Islands,"Boat found 500km southwest of El Hierro, Canary Islands, Spain - 55 people had departed from Dakhla, Western Sahara 12 days earlier. 24 lost their lives during the journey, their remains were thrown overboard. The boat was found with 26 survivors and the remains of four people (a man, two women and a girl) inside. Another woman, who was pregnant, died upon arriving to Port of Arguineguín.","23.353795, -19.689307",5,MLI,7607191.0,7607191.0,30.7614097595215,35.7,31.96352005,-2.33280539512634,-0.888018608093262,-22236.0,53.3801879882813,29.0,1266.0,0.0,1.0,1076,2038.0,3071,2021,1,1,4
Split Incident,Mediterranean,2021,October,6.0,6,6.0,Sub-Saharan Africa,Drowning,Libya,Central Mediterranean,Unspecified location off the coast of Libya after boat departed from Zuwara,"33.72408, 12.292263",4,MLI,7607191.0,7607191.0,30.7614097595215,35.7,31.96352005,-2.33280539512634,-0.888018608093262,-22236.0,53.3801879882813,29.0,1266.0,0.0,1.0,1076,2038.0,3071,2021,1,1,4
Split Incident,Mediterranean,2021,October,9.0,9,9.0,Sub-Saharan Africa (P),Drowning,Libya,Central Mediterranean,Unspecified location off the coast of Libya after boat departed from Zuwara,"33.72408, 12.292263",4,MLI,7607191.0,7607191.0,30.7614097595215,35.7,31.96352005,-2.33280539512634,-0.888018608093262,-22236.0,53.3801879882813,29.0,1266.0,0.0,1.0,1076,2038.0,3071,2021,1,1,4
Split Incident,Mediterranean,2021,December,4.0,6,6.0,Middle Africa,Drowning,Libya,Central Mediterranean,"Approximately 15km off the coast of Sabratha, Libya (exact location: 32.92694, 12.55682) - embarkation form Sabratha on 16 Dec","32.92694, 12.55682",4,MLI,7607191.0,7607191.0,30.7614097595215,35.7,31.96352005,-2.33280539512634,-0.888018608093262,-22236.0,53.3801879882813,29.0,1266.0,0.3333333333333333,1.0,1076,2038.0,3071,2021,1,1,4
Split Incident,Mediterranean,2021,December,4.0,96,79.0,Western Africa,Drowning,Libya,Central Mediterranean,"Approximately 15km off the coast of Sabratha, Libya (exact location: 32.92694, 12.55682) - embarkation form Sabratha on 16 Dec","32.92694, 12.55682",4,MLI,7607191.0,7607191.0,30.7614097595215,35.7,31.96352005,-2.33280539512634,-0.888018608093262,-22236.0,53.3801879882813,29.0,1266.0,0.9583333333333334,0.8229166666666666,1076,2038.0,3071,2021,1,1,4
Split Incident,Caribbean,2021,May,43.0,43,43.0,Western Africa,"Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,Western Africa / Atlantic route to the Canary Islands,"Boat was found drifting a few miles from Belle Garden Beach in Tobago, Trinidad and Tobago","11.23659, -60.595425",3,MLI,7607191.0,7607191.0,30.7614097595215,35.7,31.96352005,-2.33280539512634,-0.888018608093262,-22236.0,53.3801879882813,29.0,1266.0,0.0,1.0,1076,2038.0,3071,2021,1,1,4
Split Incident,Mediterranean,2022,March,1.0,1,1.0,Western Africa,Mixed or unknown,Libya,Central Mediterranean,Off the coast of Libya (see coordinates for exact location of rescue),"33.15, 13.55",4,MLI,7957741.0,7957741.0,30.7614097595215,35.7,72.77431488,-2.47940897941589,-0.879449665546417,-39998.0,53.3801879882813,28.0,3602.0,0.0,1.0,1280,2275.0,2924,2022,1,1,5
Incident,Mediterranean,2022,March,11.0,11,1.0,Western Africa,Mixed or unknown,Libya,Central Mediterranean,"Onboard a boat off Al-Khums, Libya - disembarked at Tripoli Abussita DP, embarked from Al-Khums on 31Mar 02:00","32.86901853, 14",4,MLI,7957741.0,7957741.0,30.7614097595215,35.7,72.77431488,-2.47940897941589,-0.879449665546417,-39998.0,53.3801879882813,28.0,3602.0,0.0,1.0,1280,2275.0,2924,2022,1,1,5
Incident,Northern Africa,2022,March,1.0,1,1.0,Western Africa,Violence,Algeria,Central Mediterranean,"Unspecified location in Algiers, Algeria","36.75530666, 3.058526",4,MLI,7957741.0,7957741.0,30.7614097595215,35.7,72.77431488,-2.47940897941589,-0.879449665546417,-39998.0,53.3801879882813,28.0,3602.0,0.0,1.0,1280,2275.0,2924,2022,1,1,5
Split Incident,Mediterranean,2022,June,1.0,18,13.0,Middle Africa,Drowning,Libya,Central Mediterranean,"33°41’N 012°57’E in the Mediterrenean, Libyan SAR, Libya","33.41, 12.57",4,MLI,7957741.0,7957741.0,30.7614097595215,35.7,72.77431488,-2.47940897941589,-0.879449665546417,-39998.0,53.3801879882813,28.0,3602.0,0.9444444444444444,0.7222222222222222,1280,2275.0,2924,2022,1,1,5
Split Incident,Mediterranean,2022,July,3.0,14,13.0,Western Africa,Drowning,Libya,Central Mediterranean,"16 nautical miles north of Garabouli (Castelverde), Libya - Embarkation from Alkums on 30.06.2","33.10849385, 13.81829",4,MLI,7957741.0,7957741.0,30.7614097595215,35.7,72.77431488,-2.47940897941589,-0.879449665546417,-39998.0,53.3801879882813,28.0,3602.0,0.7857142857142857,0.9285714285714286,1280,2275.0,2924,2022,1,1,5
Split Incident,Mediterranean,2022,July,3.0,1,13.0,Western Africa (P),Drowning,Libya,Central Mediterranean,"16 nautical miles north of Garabouli (Castelverde), Libya - Embarkation from Alkums on 30.06.2","33.10849385, 13.81829",4,MLI,7957741.0,7957741.0,30.7614097595215,35.7,72.77431488,-2.47940897941589,-0.879449665546417,-39998.0,53.3801879882813,28.0,3602.0,-2.0,0.9285714285714286,1280,2275.0,2924,2022,1,1,5
Incident,Mediterranean,2022,July,2.0,2,13.0,Western Africa,Drowning,Libya,Central Mediterranean,"Near Farwa Island north of Zuwara, Libya","33.11950476, 11.705056",4,MLI,7957741.0,7957741.0,30.7614097595215,35.7,72.77431488,-2.47940897941589,-0.879449665546417,-39998.0,53.3801879882813,28.0,3602.0,0.0,0.9285714285714286,1280,2275.0,2924,2022,1,1,5
Incident,Western Africa,2022,August,2.0,2,2.0,Western Africa,"Harsh environmental conditions / lack of adequate shelter, food, water",Mauritania,Western Africa / Atlantic route to the Canary Islands,"Off the coast of Nouadhibou, Mauritania","21.004474, -17.867532",4,MLI,7957741.0,7957741.0,30.7614097595215,35.7,72.77431488,-2.47940897941589,-0.879449665546417,-39998.0,53.3801879882813,28.0,3602.0,0.0,1.0,1280,2275.0,2924,2022,1,1,5
Split Incident,Northern Africa,2022,November,2.0,2,2.0,Northern Africa,Vehicle accident / death linked to hazardous transport,Algeria,Sahara Desert crossing,"On N6 road 190 KM towards Adrar, between Ragganne and Bordj Badji Mokhtar, Algeria","24.12023053, 0.907953",4,MLI,7957741.0,7957741.0,30.7614097595215,35.7,72.77431488,-2.47940897941589,-0.879449665546417,-39998.0,53.3801879882813,28.0,3602.0,0.0,1.0,1280,2275.0,2924,2022,1,1,5
